"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
-280.953864014499,-1.46694305876499,-1.27572119700878,-1.10227263325451,-0.175767910807788,1.73008218019561,-1.26968367156321,0.679221022301354,0.675586527434131,0.208012766992834,0.542133194519811,0.401672908536847,0.648401815636286,-1.20120219391529,0.642100682966139,0.243587474020046,0.380974607411718,0.518498326834264,2.0377985473959,1.07232885579303,-0.330466535399648,-2.64222942372684,0.191947776341402,-0.470481498061998,-0.701116213578543,1.27051976222647,-0.083037095749877,-1.48531012301934,-0.657205396943128,-0.875493196615292,-0.933892986764047,-0.853242976253103,1.52681603376991,1.32481753727496,1.47304194913546,0.0975362089983552,-2.96244395340088,0.585332058531214,-0.678976016659574,-0.214971555557446,0.304313466435064,0.0556258278320199,0.541945143942486,-0.960110015753316,-2.79462728064267,1.73943107581922,-0.241124344758033,0.604107112216003,-2.67363087974182,-0.465283216230326,1.01921485329951
29.0898419861994,0.271393611776131,1.40305409613914,0.591316354924773,-0.225538964319582,0.425183624798754,-1.04607456053552,0.278930370148435,0.746370557864632,1.632914914512,-1.20818657429544,-1.04521631252718,-0.310236206930866,-0.260802292571174,0.0513575432474172,2.42379732446806,-1.74679172328587,2.12175927036903,-0.187611720920435,0.640033823275215,0.132967218461149,-2.27250675256726,1.45877330942741,-0.908079206505861,-2.33815627598953,-1.15489166359286,-0.166533041788309,0.175846156343134,-0.804223265640411,-0.607229208896575,1.18436130066107,-0.548218947736394,-0.126535717015424,0.375520282634902,-0.444205567032935,-0.255532390906031,-0.718668092970467,0.869237483130832,-2.23470356209167,-0.0409299613468085,0.231595706173835,-0.621277507504947,0.0654278528212773,-1.18059988193123,-0.64663693616367,2.21554084257185,-0.93513254788275,1.98086912733169,-0.0375649266828595,1.18549967896881,-2.52795676449894
-22390.3665958792,-0.0878903326553975,0.36804596057925,-0.12412572618198,0.34715841561906,0.397626183742086,0.636998093731031,-1.6734930622192,-0.0498273604515933,-0.0243371934249302,-0.928450830279102,-0.534368422325297,0.458745507237206,-0.820678182922709,-0.31181358506097,-1.01411010339151,-0.0493748130601864,-0.200376067994367,0.185990895972845,-0.281897403216753,-0.53201142766224,-1.93018512160877,0.31406302502744,-0.178456566276501,0.300743342047703,-0.0411557164452715,-0.696581208832892,0.932790962116649,-0.450680387827836,-0.951118498876825,-1.51202038446371,-0.788682549620958,-0.146661191277589,-0.720058280807635,1.42445202071738,-0.191006225339912,1.10836172194391,-0.724464357343577,1.01961762859245,0.155401430211809,-0.621102981970126,-0.0386957302394128,0.996338426923401,0.0896205309175092,-0.305691429426217,0.0854926435490122,0.159413855768032,-1.04918538575553,0.72783221602319,0.89462686861991,1.15448665798346
-21436.3371653344,0.00127659881402077,-0.658271284944363,1.25821347033085,-0.386820936640536,1.59750826478113,0.118750178831421,-0.264825375899322,-0.364833619593446,-0.16389658608138,0.197336890052246,0.0687866027378073,-1.25298662289183,-0.611129709456744,-1.08438067349601,-0.665769626393534,-1.78084802927812,-1.90134641005348,-1.85978654950236,0.549586533355968,-1.27212404452535,-0.684631005397548,0.813736035572721,0.140682961955423,0.138310247855393,0.905062192658525,-1.16475786214679,-0.239362986844666,-0.976795241766762,-0.229912003717025,0.492043544167355,-0.880804863757717,0.296313309395885,-0.119684407798884,-0.229002763241056,-0.754817725920986,0.582504377265956,-0.452856899631693,0.796037043236286,-0.819500868126331,-0.214930106940586,0.231419291639085,0.828447338677631,1.72565709015652,2.40556419901608,-1.13725644166118,0.933765120509557,0.743830433319504,0.204013426508238,0.372580195531906,0.241137059995339
62227.7758547368,-1.10306097192329,-0.827060714822735,-0.403501713731955,0.345176162208766,-0.156266321244838,0.689001002730252,-0.362670061194495,-1.2567987099666,-0.267259712348372,1.80283420086221,0.811300877723182,1.8041373047419,0.135248648355149,0.569328741559417,-0.454479534294224,-1.64164730996674,-1.84035821178816,-0.191417870899432,0.222314310463646,2.5228478650393,0.342220588733683,2.77152321824913,-0.525619307262449,-0.200083910920862,-1.34115245526913,0.0810857477019738,-0.119054870817377,0.586592128218219,0.0667901676563173,-1.64213460059944,1.09433952493296,-0.28787116987337,2.0507470187149,1.04376669363239,-0.5200048402884,0.720450733205037,0.110433195705252,0.111513671454008,0.429427054832739,1.81488424144743,-2.5387844060085,-0.194239649233275,0.660897371966284,1.35104148656512,-1.02239438019821,0.424246763383598,0.814135863803072,0.121210080729585,-0.841656938733755,-1.27460191095898
35288.0587934283,-1.09579349539476,-0.005503994750844,1.0208268863364,0.529026949841532,0.0212491642022685,0.690435867231782,-0.112938618065698,-1.77870391844849,-0.0365817789173853,0.00445992195039315,-0.4216154731772,-0.748327147828112,-1.5738500182394,1.45881602484282,0.574507922603248,-1.45704873544001,-0.703042949208413,0.130711424206951,0.467370342839415,0.946551703883596,1.93908379753564,0.033107431132144,0.29204265888124,2.5081784844195,0.132027962562685,0.231667922444533,0.164180492838498,0.571644212861343,-0.180944935322465,2.26590760723126,0.688195622969921,1.13088064033485,-1.23752850327948,0.413896117800575,-0.00219602987694355,1.05843938591562,0.732829166878058,-1.50787024968959,-1.42887127320103,0.0949493725525777,-2.23480370186984,-0.60423050678048,2.92667220604593,0.624803983147773,0.214254610860462,1.84409866484995,-1.77700757848248,0.591670899667798,0.482414484204409,1.10451367787772
5870.16892566954,-0.616767602818465,2.3418239617405,-0.00305072840584472,0.738246996152045,0.0856196835235268,0.548018007847368,2.05836698622754,0.483126424317148,0.330263307906842,-0.0293529319504529,-0.0104545707255202,-1.03643762166148,0.898342480367075,0.348331457216847,-0.503815561158198,-1.26838894296875,0.716602303065514,0.229956256782357,-0.718423292353837,1.031263100814,0.744125262560132,-0.686168120354181,0.891862789063927,0.434273249666671,-0.840037373936787,-0.1482322993842,1.04003243930485,0.252686250431028,-0.241791388577062,0.338577343004567,0.391655635377055,-0.778806159177332,1.16833955051995,0.827118449950833,-1.07515791378068,-1.09828545512381,0.389633029340784,0.40436059507656,1.1470583239746,0.349494333977161,0.00419588157794771,-1.6641917673131,-1.83493912362043,0.108656192639827,-2.01606556704616,-0.112728144692535,0.19030917669921,-0.829204194145292,-1.12196149860326,-1.52869872461699
5580.23185476275,0.158213325197067,-0.601494981822977,-0.246918511264484,0.652333584999292,0.292821934057096,-0.437505899651169,-0.979969403576422,-0.206086511472654,3.46106157214169,-1.00947988602531,-0.208929338668563,-0.977115194766307,0.17389687591519,1.52920373945725,-0.152059354845079,1.55225131111656,-0.150297255271335,-0.482634244424495,-0.231637941812118,-0.125638132022439,0.853353333515902,0.433012351180676,-0.998084389082539,-0.0787305721325612,1.89135139086763,-1.16452937450416,-0.0723655937047394,-0.921597717865413,1.6472102514562,-1.07211018035972,2.58473845224246,0.288994365930252,1.66540036232633,-1.44550523653549,0.420794337202502,0.872548137316689,-0.0515260797000608,0.48329196257485,-0.122388145225291,0.964738892178256,0.232179737657965,0.885326547653606,-0.447987672250176,3.19498154821181,0.322358012406139,-1.69713543383101,-0.718547655928099,-0.077552417608195,-1.67475839842665,1.0487687254702
-28254.73724042,2.27550466012474,-0.792542860706019,-0.553745982959628,-1.21826737752279,0.855667097649058,-0.0281037377401795,-0.194794821656358,-0.453535748106042,0.322101249048453,-1.12354679391648,2.42942801405637,-2.05761564379427,0.274295193507787,-0.993890378611763,0.0227292988855939,-0.788196566897091,-0.415283632178054,0.445278227327835,-1.13122339517919,-2.2041225067521,-0.827355012147805,1.00871894453265,0.622097327566507,-1.51113749157074,-1.09235047354233,1.94944530698398,-1.02510929990183,-0.344786957732995,-0.146881155896518,-0.443374723838435,-1.17509374247726,0.142874153248087,0.258691573693947,1.86461484834455,0.967989250562593,-1.03713927647362,-0.117638084932464,-2.46910943745117,-1.06899609944396,-0.655842783068798,1.82671529773995,-0.485138195624931,-0.770152233978091,-2.19402610116605,-0.0847915708544365,-0.140375910729418,0.280327796548849,2.24417599410285,0.0738987260320431,1.62123518019948
28155.107929432,1.265098927132,-0.614735658697352,1.35670738775682,0.536472803857613,0.012635703195465,-0.298547536853565,0.429246066154652,2.89539187015161,-0.646415535132388,-0.225115730149143,1.52733775723243,0.683754156097309,1.10031686519804,-0.286091256601845,-0.472003511420653,0.848377600569393,-1.63209163177359,-0.0878967336935967,0.392986966926878,1.63282020010721,2.10208454479307,-1.20695967366328,0.615416446981559,-3.11605491678089,-0.749165861051576,-0.655019575194448,-0.413651828138701,1.48228715515592,0.914722429749984,0.677324991805807,-0.58962147125963,-0.320594716884753,0.50542517079845,-0.984455101404713,-1.84291013073452,0.0619321143787344,-1.14937725500587,-2.45834840861005,-0.024544610225342,-0.975476633915234,-0.756356425560528,-0.493642033587569,0.145595764394058,0.549387586308764,-1.18903123019523,-2.43082745415483,-2.43612478412599,0.695263125540448,-0.970379666978262,0.476764771341589
